supplier_id,supplier_category,disruption_type,historical_unit_price,current_unit_price,historical_reliability_pct,current_reliability_pct,historical_quality_score,current_quality_score,historical_delivery_days,current_delivery_days,max_capacity,min_order_quantity,required_quantity,on_time_delivery_pct,defect_rate_pct,price_volatility_pct,capacity_utilization_pct,disruption_severity_pct,predicted_actual_delivery_days,predicted_final_unit_price,predicted_quality_risk_pct,predicted_overall_risk_score,optimal_allocation_pct
SUP-048925,International,Reliability Drop,103.02,103.2,92.05,86.85,90.3,99.64,12.63,15.83,25801,2052,54499,92.24,4.9,0.65,49.04,51.63,16.36,103.0,4.2,33.98,74.33
SUP-048926,International,Price Increase,113.8,124.6,89.55,95.06,91.19,85.61,11.28,11.58,9861,1257,7904,95.02,17.59,14.91,37.33,15.02,11.64,141.57,26.59,25.8,78.98
SUP-048927,Local,Quality Issue,95.98,100.85,94.44,88.05,86.77,88.28,3.29,4.15,8938,2097,74137,81.63,15.98,7.6,58.35,50.38,3.64,103.89,43.99,28.4,74.8
SUP-048928,Regional,Capacity Reduction,91.55,87.58,91.8,87.9,93.13,97.56,7.21,6.83,25971,606,99751,83.9,6.66,7.55,48.81,54.4,4.93,89.73,10.9,22.7,75.85
SUP-048929,International,None,131.0,130.68,94.0,97.62,99.54,99.11,10.68,11.15,13187,3836,39943,86.44,2.51,5.74,32.99,0.0,9.63,129.95,0.0,18.58,83.14
SUP-048930,Regional,None,88.92,90.5,87.02,89.09,84.78,78.6,5.4,3.49,24312,2851,98424,96.31,20.16,10.73,61.01,0.0,4.71,92.28,30.17,25.44,80.15
SUP-048931,Regional,Delivery Delay,75.92,80.44,81.8,84.16,82.77,82.63,1.87,1.98,13970,2116,82623,86.36,11.37,15.36,58.57,55.08,10.29,80.36,19.86,28.35,79.79
SUP-048932,International,None,121.12,124.07,84.39,89.15,95.51,91.7,10.07,8.87,15724,1675,93895,90.47,4.85,7.4,57.12,0.0,9.24,118.81,12.07,28.42,77.15
SUP-048933,Regional,Delivery Delay,108.57,116.19,96.42,96.31,74.65,75.3,1.0,3.0,20210,1735,79593,88.62,24.37,16.67,88.01,29.52,7.71,118.8,34.39,28.43,76.86
SUP-048934,Local,Reliability Drop,91.81,93.7,86.09,88.22,85.28,82.15,1.0,1.25,27103,453,31595,93.08,16.13,6.83,66.56,57.09,1.28,92.12,27.99,21.11,80.43
SUP-048935,Local,None,92.14,98.68,99.5,99.8,81.01,83.37,2.01,1.0,26931,637,61095,93.06,16.32,11.77,58.47,0.0,1.0,102.83,23.53,18.99,87.54
SUP-048936,Regional,Delivery Delay,97.59,103.65,80.07,75.23,79.32,87.74,3.78,3.55,3546,845,74591,73.58,9.55,8.69,52.17,23.56,7.85,105.01,12.47,26.84,67.98
SUP-048937,Regional,None,95.45,86.66,97.37,98.2,84.3,85.33,3.86,5.54,6348,1592,43565,99.51,13.6,9.43,50.69,0.0,5.06,90.05,22.07,19.52,92.21
SUP-048938,International,None,121.74,125.9,87.22,73.57,92.4,95.11,14.27,14.09,10921,1211,12046,79.07,2.69,14.95,52.13,0.0,15.78,124.85,5.23,30.67,65.27
SUP-048939,National,Delivery Delay,109.86,120.44,95.03,98.08,83.69,80.37,7.07,8.3,6240,1222,38706,97.98,21.86,14.17,45.93,40.08,13.04,125.49,32.16,28.46,73.7
SUP-048940,Local,None,85.82,71.73,77.15,63.64,89.15,87.23,3.11,1.77,5680,659,79066,64.89,9.18,17.46,35.8,0.0,3.42,73.23,17.37,30.84,65.94
SUP-048941,National,None,119.03,107.84,95.66,93.85,92.32,91.96,5.73,6.41,29033,1953,99491,98.48,6.02,14.6,98.72,0.0,6.79,104.9,9.61,19.82,83.12
SUP-048942,Local,None,110.27,113.81,87.5,81.35,88.39,100.0,1.27,1.0,13881,3385,63416,83.32,0.1,6.19,67.88,0.0,2.27,113.35,0.0,20.43,74.17
SUP-048943,Local,Quality Issue,96.17,101.14,75.62,77.97,95.38,98.47,4.57,4.85,26965,4829,32628,71.78,4.18,12.75,56.05,48.62,6.84,101.3,30.51,27.68,67.13
SUP-048944,Regional,Price Increase,99.77,97.12,91.91,88.42,96.17,89.53,3.72,4.99,8620,1141,83797,94.89,9.64,4.61,80.53,43.3,4.58,135.09,14.56,25.18,72.54
SUP-048945,Regional,None,112.26,120.63,91.93,91.13,92.21,87.77,6.73,6.24,6115,585,6738,88.15,13.17,14.43,41.54,0.0,5.77,122.53,20.11,16.83,77.72
SUP-048946,Regional,None,121.15,130.82,86.15,78.15,73.51,75.96,5.18,3.75,6934,823,41102,71.57,16.94,8.1,63.39,0.0,4.7,133.59,31.3,29.88,62.92
SUP-048947,Regional,None,94.97,90.88,92.52,96.75,92.76,95.69,5.04,3.3,11424,679,99115,98.5,6.09,6.65,38.74,0.0,2.87,89.13,8.44,16.95,87.13
SUP-048948,International,None,112.57,108.54,75.04,75.16,89.13,93.25,12.74,11.46,18290,1414,71997,69.39,7.97,4.7,77.33,0.0,10.53,109.64,12.26,32.79,63.84
SUP-048949,National,None,109.55,105.81,99.5,97.69,77.01,84.08,7.64,7.97,10169,780,16960,100.0,13.49,6.91,84.12,0.0,8.81,108.35,21.7,21.9,85.84
SUP-048950,Regional,None,97.93,97.05,81.07,83.41,83.79,75.15,3.59,2.79,23819,2242,4719,73.48,28.53,6.09,49.61,0.0,3.46,95.7,40.83,18.64,77.67
SUP-048951,International,Capacity Reduction,113.72,108.99,90.17,87.82,89.62,82.09,13.77,12.51,20502,2374,34113,99.56,16.02,12.18,97.33,26.9,14.94,106.6,26.43,34.64,69.24
SUP-048952,Local,None,132.68,138.5,94.77,96.08,92.48,99.79,3.64,5.48,29452,3452,65034,94.88,5.85,13.05,90.52,0.0,7.43,138.54,5.26,21.43,83.64
SUP-048953,Local,Price Increase,90.92,98.04,76.73,74.25,99.8,95.8,6.53,6.19,18472,3392,98402,53.79,8.22,8.81,44.98,14.93,6.46,117.46,9.57,30.27,68.67
SUP-048954,Local,Delivery Delay,108.43,108.56,90.98,86.21,84.68,78.79,4.3,4.01,27160,969,55708,86.82,16.12,10.89,57.59,40.63,8.18,112.85,23.15,28.69,77.42
SUP-048955,Local,None,85.38,79.42,91.3,90.8,86.88,85.64,6.16,6.78,23873,2434,90743,91.94,15.2,14.54,52.57,0.0,8.19,82.43,22.02,27.88,72.68
SUP-048956,Local,Capacity Reduction,90.18,90.52,99.5,96.26,84.31,82.85,2.15,1.33,27961,3808,52820,88.84,15.86,4.97,65.8,13.46,2.37,88.68,28.36,22.33,84.71
SUP-048957,Regional,Capacity Reduction,62.89,47.2,96.26,96.33,88.25,88.39,6.94,8.51,10327,1335,98260,100.0,12.56,25.12,65.5,28.22,8.59,50.8,17.76,25.81,88.24
SUP-048958,Regional,None,99.73,100.87,96.52,91.47,84.06,81.01,2.15,5.96,15287,2642,89557,93.46,20.16,3.71,49.75,0.0,6.86,102.28,28.1,21.14,83.41
SUP-048959,Local,Price Increase,79.03,72.42,88.57,86.12,78.56,79.43,5.37,6.26,15325,1377,89868,93.39,15.51,9.85,62.27,33.26,6.14,96.0,24.44,31.03,76.42
SUP-048960,Local,Quality Issue,97.88,90.54,79.81,79.7,87.68,79.05,4.91,3.66,18644,4394,26453,73.23,21.88,20.58,63.07,32.32,4.41,91.93,50.54,30.76,75.63
SUP-048961,National,Price Increase,103.79,104.88,91.37,89.85,81.2,81.96,5.76,6.54,17934,3579,84252,94.3,16.59,2.05,36.17,26.96,7.18,132.59,24.13,25.89,70.98
SUP-048962,Regional,Delivery Delay,80.66,83.81,84.08,88.91,85.48,73.17,11.39,12.51,29490,3026,74200,90.4,26.9,13.81,77.69,49.77,18.7,85.43,38.2,36.5,74.97
SUP-048963,National,Capacity Reduction,106.61,102.15,98.9,99.8,91.81,82.35,7.61,6.2,27901,4535,97081,100.0,16.45,13.28,79.71,51.3,6.82,102.36,24.37,26.11,85.42
SUP-048964,Local,Delivery Delay,91.29,96.89,95.81,99.61,92.78,97.22,2.07,1.0,25555,2117,64112,100.0,2.35,16.89,42.64,47.56,6.98,99.53,3.97,17.9,85.6
SUP-048965,National,None,132.78,145.06,95.22,94.12,88.03,88.47,4.01,4.32,14502,1950,76360,90.89,10.12,17.05,33.77,0.0,4.02,146.17,17.63,23.77,85.79
SUP-048966,International,Reliability Drop,114.77,113.03,80.4,78.54,99.8,91.83,12.95,13.39,2514,152,51191,76.52,7.31,10.48,79.59,58.86,14.43,116.93,8.98,38.48,60.14
SUP-048967,Regional,None,84.34,80.61,97.66,99.19,85.71,86.15,4.75,2.98,27261,4575,29367,95.96,13.28,4.79,54.96,0.0,5.76,81.87,22.1,13.9,91.14
SUP-048968,National,None,112.22,113.25,76.99,77.58,99.8,98.44,6.97,6.58,23834,3183,65649,80.38,2.49,7.33,92.81,0.0,6.36,110.24,0.0,22.03,69.59
SUP-048969,National,Capacity Reduction,113.4,101.29,94.17,87.08,95.29,97.96,4.08,3.43,7549,776,45786,86.25,10.33,12.45,80.54,35.06,4.11,100.43,12.03,19.36,79.13
SUP-048970,Regional,None,94.9,87.27,84.62,83.37,89.96,88.81,7.92,8.66,17114,1137,54710,86.93,10.26,10.55,50.48,0.0,10.03,84.38,17.1,29.09,64.22
SUP-048971,Regional,Price Increase,97.08,96.45,97.19,92.97,83.04,86.17,5.48,5.94,28301,1058,53564,100.0,16.35,17.68,58.98,28.68,5.38,122.23,20.31,28.17,80.9
SUP-048972,Local,None,103.33,99.63,94.48,99.8,80.73,77.53,4.02,1.95,20518,229,97986,97.53,25.61,7.99,52.65,0.0,2.02,99.85,32.98,20.21,82.0
SUP-048973,National,Reliability Drop,95.59,95.12,99.5,96.2,88.14,82.72,8.37,7.76,18031,1416,14343,94.29,20.83,2.49,62.38,40.68,9.09,95.49,26.0,23.67,84.67
SUP-048974,Regional,None,121.71,127.05,84.78,81.61,99.8,100.0,6.88,9.3,8435,2790,68822,81.05,4.1,7.32,100.0,0.0,10.4,128.44,2.46,30.14,72.48
SUP-048975,National,None,121.06,99.6,93.0,91.04,90.94,87.71,5.9,7.5,6703,1849,73952,95.39,7.16,24.2,83.44,0.0,6.68,100.1,15.18,30.69,70.86
SUP-048976,Local,None,100.29,94.75,83.11,89.75,83.85,68.11,1.0,1.0,9608,1999,48356,90.58,23.98,15.3,55.32,0.0,1.12,97.51,40.64,25.18,77.79
SUP-048977,Local,None,80.44,79.11,95.47,99.8,99.8,89.56,3.11,1.53,20660,2264,25694,99.13,13.73,10.0,26.5,0.0,1.0,84.76,20.1,8.9,91.71
SUP-048978,Regional,Reliability Drop,115.11,102.51,87.35,90.37,82.39,83.87,4.85,1.69,2371,524,47763,90.32,18.94,19.89,46.89,31.65,1.93,104.86,26.78,23.38,77.79
SUP-048979,Regional,Delivery Delay,85.83,92.85,90.34,84.39,86.91,90.08,4.14,4.47,24077,1817,80181,89.82,6.75,10.45,83.91,21.19,7.21,93.99,8.52,23.39,89.77
SUP-048980,National,Capacity Reduction,110.53,130.23,82.14,81.21,88.52,85.97,10.6,10.85,21673,1536,95106,81.1,18.03,19.09,45.32,28.67,11.77,133.63,26.16,37.31,54.47
SUP-048981,Local,Delivery Delay,92.46,94.67,88.13,75.08,99.8,100.0,1.28,1.0,2905,526,88617,61.79,4.39,9.05,35.87,50.1,9.66,96.19,3.79,30.13,71.21
SUP-048982,National,Price Increase,116.07,104.69,90.08,82.58,99.61,99.43,8.32,11.22,23037,1509,58688,75.51,0.1,13.0,58.42,23.34,10.68,128.62,0.0,33.76,69.53
SUP-048983,National,Reliability Drop,104.59,116.23,99.5,94.46,90.57,90.48,6.82,6.12,22027,3037,23642,98.54,12.57,15.13,82.86,41.79,7.05,115.02,18.56,27.58,77.35
SUP-048984,International,None,98.51,103.49,89.39,89.89,82.35,81.52,9.58,8.97,8234,429,32143,88.82,16.87,8.88,38.9,0.0,9.27,99.68,23.68,25.45,71.78
SUP-048985,International,Capacity Reduction,104.5,100.16,73.83,80.0,90.38,88.11,8.46,8.17,13322,1380,19779,83.52,11.62,7.19,59.04,58.51,8.26,103.87,18.38,31.15,63.7
SUP-048986,Regional,Delivery Delay,95.64,81.39,92.3,98.82,88.96,90.54,5.3,3.67,13648,2047,87760,94.5,9.17,18.68,77.87,59.83,11.66,82.22,12.41,25.58,84.2
SUP-048987,International,None,125.16,111.74,78.33,71.01,94.92,97.96,12.94,11.42,25127,1602,14067,81.51,2.03,15.69,56.51,0.0,13.13,109.86,0.0,24.41,68.78
SUP-048988,Regional,None,100.4,101.61,99.5,99.35,75.06,69.26,4.81,3.96,6308,1542,6780,100.0,23.98,1.74,47.22,0.0,3.59,100.0,41.58,16.61,85.35
SUP-048989,Local,Delivery Delay,81.49,75.48,87.43,87.58,98.66,100.0,1.0,1.0,3650,469,63218,87.69,8.14,15.31,71.08,19.97,2.94,75.54,9.55,22.37,75.43
SUP-048990,International,None,121.38,112.93,68.6,70.31,81.19,77.3,12.82,11.26,15412,2138,92333,76.34,14.28,11.03,86.64,0.0,13.52,115.09,29.65,34.89,64.32
SUP-048991,Local,Delivery Delay,101.83,107.04,92.75,99.8,83.75,81.39,4.91,6.13,9918,2437,96178,94.02,16.95,5.55,45.04,25.97,8.39,105.85,24.5,24.35,86.58
SUP-048992,Regional,Price Increase,90.66,93.13,85.06,92.49,87.27,83.19,3.58,3.81,12292,2362,29866,100.0,16.72,8.18,91.63,25.68,4.85,116.49,21.79,25.65,75.09
SUP-048993,Local,Price Increase,84.49,90.53,94.34,99.8,86.22,86.19,2.8,1.73,7301,927,47751,100.0,13.83,9.14,45.52,34.2,2.76,121.17,20.78,18.63,76.09
SUP-048994,Regional,Price Increase,96.69,106.21,98.6,99.8,99.8,100.0,3.33,4.2,7332,375,84567,96.32,2.43,11.65,60.02,35.32,5.67,143.15,2.98,22.49,82.31
SUP-048995,National,Delivery Delay,101.14,101.39,83.81,82.24,87.73,84.91,8.83,8.91,28437,1800,21814,87.59,13.66,2.4,90.55,30.11,13.69,102.33,19.28,27.95,72.94
SUP-048996,National,Capacity Reduction,117.92,122.01,92.25,88.71,70.82,74.06,7.83,7.08,25647,1792,49568,86.88,25.12,16.58,64.33,54.87,5.66,120.69,37.0,29.66,65.76
SUP-048997,Local,None,95.79,97.05,75.73,73.92,94.75,98.26,3.24,4.0,26129,1744,95639,80.93,2.2,3.95,94.33,0.0,4.87,98.81,4.15,22.02,75.73
SUP-048998,Local,Delivery Delay,82.87,75.31,82.7,79.11,84.55,84.93,3.87,4.78,18856,1121,5549,79.46,7.81,11.9,57.31,50.88,13.11,77.63,16.21,26.1,77.35
SUP-048999,Regional,Capacity Reduction,100.96,103.11,99.5,99.8,99.63,100.0,2.53,4.61,16498,2459,11162,98.57,0.1,2.94,83.24,29.61,4.26,106.16,0.0,9.45,79.15
SUP-049000,Local,Reliability Drop,95.79,98.34,82.64,94.5,97.52,90.48,5.6,6.34,14639,1117,25899,92.97,12.6,5.3,69.31,55.35,6.34,99.57,19.33,28.62,81.06
SUP-049001,Local,Delivery Delay,83.4,88.08,83.92,92.31,82.68,80.36,3.98,2.27,8146,1189,98286,94.62,16.07,15.02,80.95,22.26,5.21,91.74,26.17,24.66,78.38
SUP-049002,Regional,None,94.57,103.51,84.67,87.15,89.99,89.6,3.1,1.81,26851,3636,74234,86.64,15.24,11.22,71.9,0.0,3.68,104.49,17.34,18.02,75.96
SUP-049003,International,Price Increase,115.86,114.66,83.13,83.27,76.6,83.35,14.09,14.96,29174,2545,59930,84.62,15.73,4.18,90.27,36.18,17.6,154.81,20.69,40.12,53.36
SUP-049004,National,Delivery Delay,123.35,119.0,99.5,99.8,98.99,100.0,8.53,12.07,23028,1961,95537,98.79,2.46,3.75,26.71,23.17,14.67,114.28,3.34,22.4,83.85
SUP-049005,Regional,None,108.51,103.07,94.79,89.43,71.72,71.48,7.59,8.02,29322,2535,49058,93.41,26.26,8.26,80.29,0.0,9.7,102.33,39.48,27.25,75.43
SUP-049006,Regional,Quality Issue,90.87,100.16,82.58,79.85,90.97,91.61,4.78,6.94,7338,854,93537,80.85,9.92,11.86,55.63,57.17,7.48,105.4,43.25,32.88,68.44
SUP-049007,International,Capacity Reduction,129.2,132.14,94.43,97.82,93.04,86.02,16.25,15.52,14922,3421,41398,100.0,11.64,3.62,51.3,21.46,12.99,133.28,17.85,23.94,77.12
SUP-049008,National,Reliability Drop,102.48,95.3,81.07,90.48,84.85,83.73,6.6,4.7,3064,839,34899,97.41,13.04,10.53,80.19,44.35,5.51,94.81,22.57,26.15,77.43
SUP-049009,National,Capacity Reduction,114.86,106.29,92.27,91.51,91.46,91.43,9.16,7.68,26536,2741,77514,95.0,10.42,18.5,40.85,52.66,7.05,106.03,19.03,26.45,70.68
SUP-049010,International,None,126.52,129.73,79.55,78.24,93.48,91.39,6.67,6.78,22998,1963,89565,82.08,8.57,2.71,64.15,0.0,8.52,129.84,12.07,27.49,63.2
SUP-049011,Local,Delivery Delay,100.86,97.86,80.4,79.7,91.61,92.33,5.14,3.71,11932,157,10800,72.64,8.71,11.44,53.99,27.16,10.18,97.01,12.56,25.28,68.89
SUP-049012,Local,None,88.52,84.33,90.51,86.37,84.67,94.78,5.49,8.35,7358,1127,26423,84.16,9.01,10.53,90.34,0.0,9.98,90.19,12.25,28.98,77.51
SUP-049013,Regional,Delivery Delay,103.65,98.0,93.02,87.31,99.8,96.15,8.12,7.21,22085,1153,8114,80.69,3.14,10.47,58.31,28.26,12.68,97.98,3.98,22.87,76.22
SUP-049014,National,None,111.87,104.56,99.5,99.8,97.01,99.72,6.74,7.47,18644,959,80676,97.68,6.35,7.9,38.28,0.0,7.2,101.01,7.31,20.77,88.27
SUP-049015,International,None,99.0,108.36,97.38,91.53,99.8,98.3,11.74,14.0,21387,1461,90439,86.09,3.61,17.11,40.5,0.0,14.25,109.6,4.13,28.78,80.81
SUP-049016,Regional,Capacity Reduction,95.94,93.7,97.06,95.41,72.88,71.38,1.0,1.0,13906,2431,98821,87.39,26.39,4.05,42.7,44.5,2.36,94.43,41.08,25.83,79.07
SUP-049017,International,None,120.6,128.08,79.48,76.16,81.63,80.68,12.54,15.44,13524,1696,62683,75.3,16.2,11.11,65.28,0.0,15.71,129.46,25.53,36.86,71.24
SUP-049018,National,None,102.57,108.82,93.12,96.57,82.34,78.37,4.52,3.23,27879,1047,15666,92.81,21.65,14.97,37.24,0.0,4.92,110.8,34.88,19.05,88.73
SUP-049019,National,Reliability Drop,99.12,85.25,93.78,97.95,88.51,88.96,7.4,7.72,10441,1646,24955,98.89,12.38,16.2,83.91,10.13,7.99,88.62,19.4,23.88,81.51
SUP-049020,National,Price Increase,84.89,84.99,83.41,76.46,98.9,100.0,7.14,8.09,15180,2452,60426,75.86,5.13,1.3,41.89,11.52,10.36,95.49,4.69,29.63,65.75
SUP-049021,Regional,Price Increase,80.32,77.18,89.34,89.22,85.57,92.48,5.83,5.32,18025,2493,42935,83.21,3.4,6.2,74.33,54.61,5.12,121.63,9.33,31.45,67.16
SUP-049022,National,None,133.89,138.4,87.05,85.21,89.97,87.42,4.33,5.16,21869,4296,44826,79.23,10.19,5.52,37.18,0.0,7.3,139.06,14.99,26.36,68.39
SUP-049023,National,None,96.95,100.0,98.15,99.8,79.14,82.02,6.14,2.74,7520,306,51179,100.0,17.86,4.46,36.53,0.0,2.06,100.54,23.92,19.96,87.87
SUP-049024,National,None,99.72,105.08,90.54,98.28,84.06,81.48,4.96,9.24,7089,2080,33437,100.0,19.27,14.47,48.27,0.0,7.73,109.95,31.53,23.22,77.64
SUP-049025,Local,None,108.48,108.16,85.43,85.13,89.22,91.77,3.14,5.3,2180,351,30868,83.96,13.8,2.64,62.33,0.0,5.28,109.55,14.31,21.6,81.19
SUP-049026,Regional,Price Increase,88.24,87.61,71.19,70.08,87.49,89.31,3.17,1.92,18311,335,30650,69.19,9.68,3.1,63.81,32.35,2.77,110.88,15.06,29.49,67.82
SUP-049027,National,Capacity Reduction,102.34,105.94,95.97,90.34,95.31,95.69,6.46,8.13,13157,2529,35735,92.89,1.59,19.43,58.35,23.24,8.23,109.6,4.63,24.7,77.75
SUP-049028,International,Price Increase,123.19,140.9,80.65,86.19,89.03,87.75,9.32,11.62,6492,437,34370,85.6,15.66,21.69,78.77,23.63,12.7,178.4,20.74,37.77,67.83
SUP-049029,Local,Quality Issue,96.13,92.0,91.4,91.59,84.05,85.0,3.72,1.87,12377,130,96704,100.0,14.53,10.51,92.74,10.08,1.39,91.56,27.3,20.31,83.87
SUP-049030,Local,Delivery Delay,78.68,82.4,91.33,94.03,90.67,86.41,1.0,1.0,5121,955,59188,98.68,12.83,7.59,36.56,17.97,1.85,82.57,18.25,19.27,82.9
SUP-049031,Regional,Reliability Drop,93.02,100.46,92.32,86.25,89.58,100.0,6.1,8.4,18381,1852,27343,84.61,4.65,10.36,51.73,53.29,9.01,103.32,4.84,28.07,73.05
SUP-049032,National,None,119.39,113.45,93.88,99.8,96.05,100.0,5.5,2.8,29488,3886,15260,100.0,3.14,6.08,62.78,0.0,3.68,116.77,6.32,9.63,86.41
SUP-049033,Regional,None,96.12,103.77,90.46,90.18,99.8,100.0,2.75,3.91,12078,1471,11202,94.82,2.63,25.21,57.07,0.0,3.46,104.35,0.69,16.08,89.76
SUP-049034,Regional,None,99.77,92.51,90.62,90.27,84.24,78.26,5.11,4.71,20702,1135,21327,90.43,19.17,9.37,79.72,0.0,5.51,96.37,30.21,22.23,82.23
SUP-049035,National,Capacity Reduction,107.57,119.25,87.28,89.37,97.93,98.28,8.28,6.51,19418,2671,76488,100.0,7.35,17.7,56.45,48.15,7.31,122.45,8.67,20.91,77.88
SUP-049036,Regional,Reliability Drop,114.48,97.63,84.82,80.78,99.8,100.0,7.25,9.02,7344,2236,52722,76.56,0.1,20.98,72.25,33.53,10.07,101.33,0.0,31.96,66.18
SUP-049037,National,None,97.73,100.95,85.99,81.41,77.14,75.34,2.62,2.65,8942,2519,32169,77.03,18.39,11.5,85.97,0.0,4.24,101.21,28.91,27.77,75.93
SUP-049038,Regional,Reliability Drop,81.03,93.47,90.32,89.24,86.5,87.94,5.61,5.54,23821,2490,71986,80.06,9.16,20.39,60.47,37.71,6.89,95.92,12.05,32.12,67.66
SUP-049039,National,None,118.28,109.09,91.45,87.8,96.56,98.47,6.5,5.44,26949,2472,72436,94.15,2.35,11.39,61.0,0.0,6.07,111.14,3.24,23.39,75.36
SUP-049040,Local,Capacity Reduction,78.28,83.04,87.2,72.13,93.76,98.53,1.0,3.87,13147,2573,82549,74.08,3.91,6.69,83.77,47.66,4.75,81.16,2.48,21.23,74.32
SUP-049041,Local,None,78.42,90.78,95.9,99.8,80.3,84.93,1.2,1.0,14238,1121,22260,100.0,12.75,17.5,90.69,0.0,1.0,97.0,18.88,14.69,83.31
SUP-049042,National,None,119.31,100.41,90.45,75.33,96.86,100.0,3.75,3.12,20096,1413,52679,67.88,4.22,18.87,65.01,0.0,3.78,107.84,3.6,26.74,72.11
SUP-049043,Local,Price Increase,89.72,91.93,82.26,84.97,91.37,90.58,6.08,4.42,5314,1094,72514,86.57,7.67,5.63,27.08,40.04,4.9,128.16,11.86,33.26,74.62
SUP-049044,Regional,Price Increase,101.1,93.21,97.46,99.8,86.85,82.97,3.14,6.6,13967,166,6001,96.9,13.75,8.75,60.11,20.76,6.12,113.42,22.87,16.29,78.74
SUP-049045,Regional,None,74.54,73.08,92.04,86.69,82.68,79.6,5.44,2.53,10103,1468,37376,80.14,18.24,5.97,46.86,0.0,3.89,74.15,28.1,23.2,79.4
SUP-049046,National,Price Increase,115.31,105.24,90.63,94.21,73.85,62.4,4.49,1.0,21444,1168,22554,88.05,28.63,11.03,64.44,57.0,1.34,168.54,47.53,31.32,72.95
SUP-049047,National,None,95.65,104.78,99.5,92.96,91.54,87.29,7.26,7.26,6154,1109,59034,95.45,7.96,10.81,89.15,0.0,6.27,105.95,16.9,23.2,91.76
SUP-049048,National,None,120.51,126.81,99.17,98.74,89.38,88.45,7.13,6.4,19075,2726,67563,100.0,7.86,6.55,69.06,0.0,7.68,126.72,14.48,23.02,82.87
SUP-049049,Regional,None,99.33,100.54,99.5,99.8,90.39,85.47,1.0,1.08,7414,2250,85460,94.96,10.65,12.21,48.89,0.0,1.55,105.64,20.4,19.69,93.24
SUP-049050,Local,None,104.21,104.52,98.62,96.51,91.57,98.86,3.33,2.75,6204,969,50491,93.34,5.35,8.28,72.29,0.0,2.65,106.57,5.13,15.34,91.32
SUP-049051,International,Price Increase,116.98,116.66,87.54,91.61,95.33,86.98,11.82,12.49,15674,2128,40395,91.3,10.5,4.54,93.83,17.1,12.76,138.79,19.59,27.89,68.3
SUP-049052,Local,Quality Issue,93.09,100.68,74.13,76.55,95.21,99.73,4.67,5.24,22015,1178,86141,83.3,1.33,14.56,73.53,11.43,4.58,97.44,4.06,24.98,73.73
SUP-049053,National,Price Increase,100.42,113.74,95.83,87.62,89.6,79.43,6.38,8.16,16925,4754,31614,84.13,17.81,21.41,60.27,52.73,9.04,177.91,30.51,38.77,60.67
SUP-049054,Local,None,85.71,92.38,98.23,89.45,86.53,89.55,1.0,1.44,26556,2900,47396,84.06,11.45,9.47,73.06,0.0,1.76,91.01,17.59,19.84,85.61
SUP-049055,Regional,None,113.54,127.33,96.61,99.8,81.2,81.27,1.0,1.0,7024,1014,64593,100.0,15.85,19.96,77.01,0.0,1.63,132.61,25.01,22.0,80.66
SUP-049056,National,Delivery Delay,86.91,80.34,98.75,94.1,88.07,98.45,8.04,8.81,9360,190,81895,91.85,3.85,11.2,69.61,29.9,13.17,82.38,2.03,26.55,78.12
SUP-049057,Regional,Capacity Reduction,83.77,83.9,76.55,77.9,87.88,79.9,4.29,2.27,10069,2134,32696,70.14,19.02,3.31,47.79,25.63,2.44,84.67,28.23,26.51,75.78
SUP-049058,National,Capacity Reduction,104.29,98.3,75.9,77.87,92.01,89.72,6.63,4.46,3929,800,55329,78.59,3.47,6.86,49.48,36.75,5.01,98.05,9.91,24.05,77.37
SUP-049059,Local,Delivery Delay,68.7,74.54,95.34,92.93,96.69,100.0,3.81,5.08,8277,1952,27397,89.28,3.13,8.96,90.53,28.5,10.04,73.82,1.24,26.91,76.0
SUP-049060,Local,None,90.41,102.82,83.86,87.94,95.24,93.27,1.01,1.0,17433,4137,78789,91.48,3.69,17.78,72.06,0.0,2.17,103.5,6.37,20.73,77.84
SUP-049061,National,Quality Issue,107.87,105.79,86.27,87.58,98.59,100.0,9.46,10.03,8417,1621,29678,92.44,4.61,7.16,64.33,15.41,11.07,107.61,9.21,27.85,71.85
SUP-049062,National,Capacity Reduction,118.56,114.34,75.65,67.86,84.16,80.75,6.86,7.44,8836,1968,19906,72.04,21.15,7.7,76.71,10.92,9.13,116.27,30.24,33.34,56.32
SUP-049063,Regional,Quality Issue,116.76,113.62,99.5,95.63,85.53,85.69,8.03,7.78,4507,500,28937,98.88,14.8,5.14,65.06,17.03,6.32,112.9,29.41,22.83,87.12
SUP-049064,Regional,Price Increase,80.87,68.4,90.52,88.58,87.3,83.68,5.12,2.81,13067,1048,6872,74.72,14.65,16.74,57.69,29.03,3.71,89.43,25.95,21.4,83.48
SUP-049065,International,Delivery Delay,113.66,118.06,93.36,87.17,98.28,95.19,12.5,12.47,15406,1453,46207,92.31,7.64,16.97,97.82,48.05,17.95,122.86,11.19,32.24,69.9
SUP-049066,Regional,Price Increase,110.59,109.09,83.34,92.1,93.44,94.21,5.24,5.1,15215,2617,84640,89.84,6.55,15.26,61.11,54.79,6.43,171.46,9.3,31.34,68.29
SUP-049067,Regional,None,104.33,111.08,95.28,92.36,88.54,98.35,7.15,10.09,7845,2662,26040,100.0,3.65,8.75,35.24,0.0,10.94,113.49,2.87,20.88,81.73
